id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>
254566	"filser m., de massis a., gast j., kraus s., niemand t., tracing the roots of innovativeness in family smes: the effect of family functionality and socioemotional wealth, journal of product innovation management, 35, 4, pp. 609-628, (2018)"	-0.3434	0.4017	2	525	1194	38
254585	"filser m., kraus s., mark s., psychological aspects of succession in family business management, management research review, 36, 3, pp. 256-277, (2013)"	0.9221	-0.2187	1	372	635	32
255714	"firfiray s., cruz c., neacsu i., gomez-mejia l.r., is nepotism so bad for family firms? a socioemotional wealth approach, human resource management review, 28, 1, pp. 83-97, (2018)"	-0.1632	-0.5764	4	435	780	31
256949	"fiss p.c., building better causal theories: a fuzzy set approach to typologies in organization research, academy of management journal, 54, 2, pp. 393-420, (2011)"	-0.3605	-0.3032	5	400	651	25
257113	"fitz-koch s., nordqvist m., the reciprocal relationship of innovation capabilities and socioemotional wealth in a family firm, journal of small business management, 55, 4, pp. 547-570, (2017)"	-0.2421	0.4535	2	366	637	23
257214	"fitzgerald m.a., haynes g.w., schrank h.l., danes s.m., socially responsible processes of small family business owners: exploratory evidence from the national family business survey, journal of small business management, 48, 4, pp. 524-551, (2010)"	0.5251	-0.6954	4	318	512	21
258170	"fletcher d., de massis a., nordqvist m., qualitative research practices and family business scholarship: a review and future research agenda, journal of family business strategy, 7, 1, pp. 8-25, (2016)"	0.9707	0.0313	1	544	1215	62
260720	"forbes d.p., milliken f.j., cognition and corporate governance: understanding boards of directors as strategic decision-making groups, academy of management review, 24, 3, pp. 489-505, (1999)"	-0.6707	0.0351	3	299	582	21
261430	"fornell c., larcker d.f., evaluating structural equation models with unobservable variables and measurement error, journal of marketing research, 18, 1, pp. 39-50, (1981)"	-0.1363	0.4983	2	680	1896	149
261473	"fornell c., larcker d.f., structural equation models with unobservable variables and measurement error: algebra and statistics, journal of marketing research, 18, 3, pp. 382-388, (1981)"	-0.4867	0.4381	2	365	603	31
264286	"frank h., kessler a., nose l., suchy d., conflicts in family firms: state of the art and perspectives for future research, journal of family business management, 1, 2, pp. 130-153, (2011)"	0.7945	-0.2231	1	381	621	29
264307	"frank h., kessler a., rusch t., suess-reyes j., weismeier-sammer d., capturing the familiness of family businesses: development of the family influence familiness scale (fifs), entrepreneurship theory and practice, 41, 5, pp. 709-742, (2017)"	0.4067	0.1719	2	535	1099	48
265925	"freeman r.e., strategic management: a stakeholder approach, (1984)"	-0.0283	-0.8512	4	408	718	78
267619	"fries a., kammerlander n., leitterstorf m., leadership styles and leadership behaviors in family firms: a systematic literature review, journal of family business strategy, 12, 1, (2021)"	0.1793	-0.3295	4	374	584	27
271228	"gagne m., sharma p., de massis a., the study of organizational behaviour in family business, european journal of work and organizational psychology, 23, 5, pp. 643-656, (2014)"	0.7711	-0.4488	1	405	694	25
272760	"gallo m.a., pont c.g., important factors in family business internationalization, family business review, 9, 1, pp. 45-59, (1996)"	-1.2341	0.2623	5	371	751	32
272777	"gallo m.a., sveen j., internationalizing the family business: facilitating and restraining factors, family business review, 4, 2, pp. 181-190, (1991)"	-0.9458	0.3225	5	562	1486	65
272799	"gallo m.a., tapies j., cappuyns k., comparison of family and nonfamily business: financial logic and personal preferences, family business review, 17, 4, pp. 303-318, (2004)"	-0.9345	-0.114	3	559	1349	57
272941	"gallucci c., santulli r., calabro a., does family involvement foster or hinder firm performance? the missing role of family-based branding strategies, journal of family business strategy, 6, 3, pp. 155-165, (2015)"	0.2772	-0.7331	4	472	987	44
274944	"garces-galdeano l., larraza-kintana m., garcia-olaverri c., makri m., entrepreneurial orientation in family firms: the moderating role of technological intensity and performance, international entrepreneurship and management journal, 12, 1, pp. 27-45, (2016)"	-0.2155	0.6715	2	363	619	23
275376	"garcia p.r.j.m., sharma p., de massis a., wright m., scholes l., perceived parental behaviors and next-generation engagement in family firms: a social cognitive perspective, entrepreneurship theory and practice, 43, 2, pp. 224-243, (2019)"	1.0279	-0.1248	1	392	724	34
275504	"garcia-alvarez e., lopez-sintas j., a taxonomy of founders based on values: the root of family business heterogeneity, family business review, 14, 3, pp. 209-230, (2001)"	0.3837	-0.1674	1	519	971	37
275604	"garcia-castro r., aguilera r.v., family involvement in business and financial performance: a set-theoretic cross-national inquiry, journal of family business strategy, 5, 1, pp. 85-96, (2014)"	-0.158	-0.3938	3	443	706	22
279279	"gedajlovic e., carney m., chrisman j.j., kellermanns f.w., the adolescence of family firm research taking stock and planning for the future, journal of management, 38, 4, pp. 1010-1037, (2012)"	0.1992	0.1095	1	401	629	23
279291	"gedajlovic e., carney m., chrisman j.j., kellermanns f.w., the adolescence of family firm research: taking stock and planning for the future, journal of management, 38, 4, pp. 1010-1037, (2012)"	-0.3774	-0.1711	3	793	2440	98
279316	"gedajlovic e., carney m., markets, hierarchies, and families: toward a transaction cost theory of the family firm, entrepreneurship theory and practice, 34, 6, pp. 1145-1172, (2010)"	-0.4045	-0.2651	4	590	1370	49
279365	"gedajlovic e., lubatkin m.h., schulze w.s., crossing the threshold from founder management to professional management: a governance perspective, journal of management studies, 41, 5, pp. 899-912, (2004)"	-0.5636	0.2496	3	614	1482	48
281246	"george g., wiklund j., zahra s.a., ownership and the internationalization of small firms, journal of management, 31, 2, pp. 210-233, (2005)"	-1.3084	0.298	5	373	860	35
282410	"gersick k., davis j., hampton m., lansberg i., generation to generation: life cycles of the family business, (1997)"	-0.3479	0.4585	3	296	483	36
282522	"gersick k.e., davis j.a., hampton m.m., lansberg i., generation to generation: life cycles of the family business, (1997)"	0.1427	0.2021	1	835	2938	152
282600	"gersick k.e., generation to generation: life cycles of the family business, (1997)"	0.0012	0.1282	1	410	745	33
282615	"gersick k.e., lansberg i., desjardins m., dunn b., stages and transitions: managing change in the family business, family business review, 12, 4, pp. 287-297, (1999)"	0.5285	-0.1375	1	543	1040	48
283010	"getz d., carlsen j., family business in tourism: state of the art, annals of tourism research, 32, 1, pp. 237-258, (2005)"	0.5449	0.1692	1	300	479	44
286268	"gilding m., gregory s., cosson b., motives and outcomes in family business succession planning, entrepreneurship theory and practice, 39, 2, pp. 299-312, (2015)"	1.1241	-0.1653	1	320	548	30
286886	"gillis-donovan j., moynihan-bradt c., the power of invisible women in the family business, family business review, 3, 2, pp. 153-167, (1990)"	1.2606	-0.3822	1	304	610	31
287203	"gimenez-jimenez d., edelman l.f., minola t., calabro a., cassia l., an intergeneration solidarity perspective on succession intentions in family firms, entrepreneurship theory and practice, 45, 4, pp. 740-766, (2021)"	1.1061	-0.1042	1	304	511	26
287630	"gioia d.a., corley k.g., hamilton a.l., seeking qualitative rigor in inductive research: notes on the gioia methodology, organizational research methods, 16, 1, pp. 15-31, (2013)"	0.9506	-0.1035	1	640	1775	103
287861	"giovannoni e., maraghini m.p., riccaboni a., transmitting knowledge across generations: the role of management accounting practices, family business review, 24, 2, pp. 126-150, (2011)"	0.3576	0.2089	1	404	733	34
288887	"glaser b.g., strauss a.l., the discovery of grounded theory: strategies for qualitative research, (1967)"	1.003	0.2788	1	292	412	50
291121	"godfrey p.c., the relationship between corporate philanthropy and shareholder wealth: a risk management perspective, academy of management review, 30, 4, pp. 777-798, (2005)"	-0.0673	-1.0981	4	335	595	28
291448	"goel s., jones r.j., entrepreneurial exploration and exploitation in family business: a systematic review and future directions, family business review, 29, 1, pp. 94-120, (2016)"	-0.1242	0.8349	2	464	1004	34
291490	"goel s., mazzola p., phan p.h., pieper t.m., zachary r.k., strategy, ownership, governance, and socio-psychological perspectives on family businesses from around the world, journal of family business strategy, 3, 2, pp. 54-65, (2012)"	0.0324	-0.4322	3	347	471	21
294153	"gomez-mejia l., cruz c., imperatore c., financial reporting and the protection of socioemotional wealth in family-controlled firms, european accounting review, 23, 3, pp. 387-402, (2014)"	-0.8961	-0.5178	5	359	632	34
294318	"gomez-mejia l.r., campbell j.t., martin g., hoskisson r.e., makri m., sirmon d.g., socioemotional wealth as a mixed gamble: revisiting family firm r&d investments with the behavioral agency model, entrepreneurship theory and practice, 38, 6, pp. 1351-1374, (2014)"	-0.7459	0.1641	5	766	3019	97
294412	"gomez-mejia l.r., cruz c., berrone p., de castro j., the bind that ties: socioemotional wealth preservation in family firms, academy of management annals, 5, 1, pp. 653-707, (2011)"	-0.5073	-0.2818	5	968	6766	269
294413	"gomez-mejia l.r., cruz c., berrone p., de castro j., the bind that ties: socioemotional wealth preservation in family firms, academy of management annals, 5, pp. 653-707, (2011)"	-0.8627	0.2382	6	292	600	65
294421	"gomez-mejia l.r., cruz c., berrone p., de castro j., the bind that ties: socioemotional wealth preservation in family firms, the academy of management annals, 5, 1, pp. 653-707, (2011)"	-0.1373	-0.2208	5	885	3758	158
294569	"gomez-mejia l.r., haynes k.t., nunez-nickel m., jacobson k.j., moyano-fuentes j., socioemotional wealth and business risks in family-controlled firms: evidence from spanish olive oil mills, administrative science quarterly, 52, 1, pp. 106-137, (2007)"	-0.2589	-0.3236	5	986	9288	355
294570	"gomez-mejia l.r., haynes k.t., nunez-nickel m., jacobson k.j., moyano-fuentes j., socioemotional wealth and business risks in family-controlled firms: evidence from spanish olive oil mills, administrative science quarterly, 52, pp. 106-137, (2007)"	-0.7363	0.3713	6	172	300	44
294643	"gomez-mejia l.r., haynes k.t., nunez-nickel m., jacobson k.j.l., moyano-fuentes j., socioemotional wealth and business risks in family-controlled firms: evidence from spanish olive oil mills, administrative science quarterly, 52, 1, pp. 106-137, (2007)"	-0.4246	-0.0074	5	953	6736	278
294645	"gomez-mejia l.r., haynes k.t., nunez-nickel m., jacobson k.j.l., moyano-fuentes j., socioemotional wealth and business risks in family-controlled firms: evidence from spanish olive oil mills, administrative science quarterly, 52, pp. 106-137, (2007)"	-0.7199	0.1615	6	380	638	61
294742	"gomez-mejia l.r., larraza-kintana m., makri m., the determinants of executive compensation in family-controlled public corporations, academy of management journal, 46, 2, pp. 226-237, (2003)"	-0.5305	-0.6488	3	712	2207	90
294775	"gomez-mejia l.r., makri m., kintana m.l., diversification decisions in family-controlled firms, journal of management studies, 47, 2, pp. 223-252, (2010)"	-0.8866	0.023	5	848	3994	140
294780	"gomez-mejia l.r., makri m., kintana m.l., diversification decisions in family‐controlled firms, journal of management studies, 47, 2, pp. 223-252, (2010)"	-0.3614	-0.507	4	458	853	32
294810	"gomez-mejia l.r., makri m., larraza-kintana m., diversification decisions in family-controlled firms, journal of management studies, 47, 2, pp. 223-252, (2010)"	-1.0314	0.3199	5	498	1168	51
294848	"gomez-mejia l.r., neacsu i., martin g., ceo risk-taking and socioemotional wealth: the behavioral agency model, family control, and ceo option wealth, journal of management, 45, 4, pp. 1713-1738, (2019)"	-0.541	-0.5985	5	416	821	29
